customer_id,customer_name,gender,past_3_years_bike_related_purchases,dob,age,age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,customer_title,state
2516,Sydnor,Female,42,24619,53.42051577,60,Registered Nurse,Health,Mass Customer,N,No,19,Almost Lost Customer,QLD
2517,Gard,Female,1,28782,42.01503632,50,Research Nurse,Health,Mass Customer,N,Yes,9,Evasive Customer,NSW
2519,Beckham,Male,76,29145,41.02051577,50,Senior Developer,Manufacturing,Mass Customer,N,Yes,5,Evasive Customer,QLD
2520,Fortunato,Male,71,27176,46.41503632,50,Accountant III,Retail,Affluent Customer,N,Yes,10,Becoming Loyal,QLD
2521,Deyoung,Female,35,36401,21.14106371,30,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3,Lost Customer,VIC
2523,Greenburg,Female,28,22583,58.99859796,60,VP Marketing,Financial Services,Mass Customer,N,Yes,9,Platinum Customer,QLD
2524,Aubert,Male,84,25352,51.41229659,60,Help Desk Technician,Retail,Mass Customer,N,Yes,8,Almost Lost Customer,NSW
2525,Carley,Male,25,33880,28.04791303,30,Cost Accountant,Financial Services,Mass Customer,N,No,8,Lost Customer,VIC
2526,Nestle,Male,89,25235,51.73284453,60,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8,High Risk Customer,NSW
2528,Hoerr,Male,81,28756,42.08626919,50,Senior Editor,Financial Services,Affluent Customer,N,No,15,Potential Customer,QLD
2529,Scotto,Male,81,19855,66.47257056,70,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10,Almost Lost Customer,VIC
2530,Cobian,Female,63,22131,60.23695412,70,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18,Becoming Loyal,NSW
2531,Zilnicki,Male,48,29818,39.17668015,40,Teacher,Property,High Net Worth,N,Yes,8,Very Loyal,NSW
2533,Seegmiller,Male,11,34176,27.23695412,30,Speech Pathologist,Health,Affluent Customer,N,Yes,5,Late Bloomer,NSW
2534,Nitta,Female,70,23914,55.35202262,60,Research Associate,Manufacturing,Affluent Customer,N,Yes,12,High Risk Customer,NSW
2535,Ware,Male,53,29818,39.17668015,40,Accountant III,Financial Services,Affluent Customer,N,No,13,Very Loyal,QLD
2536,Permenter,Female,71,23538,56.3821596,60,Associate Professor,Health,Mass Customer,N,Yes,16,Very Loyal,NSW
2539,Junkin,Male,68,24584,53.51640618,60,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12,Potential Customer,NSW
2541,Duron,Male,17,36599,20.59859796,30,Software Engineer II,Financial Services,High Net Worth,N,Yes,2,Late Bloomer,NSW
2542,Stallings,Female,43,24177,54.63147467,60,Accounting Assistant I,Property,Affluent Customer,N,Yes,12,Potential Customer,NSW
2544,Pringle,Male,73,32173,32.72462536,40,VP Marketing,Manufacturing,Mass Customer,N,Yes,16,Potential Customer,NSW
2545,Gilley,Female,33,28591,42.53832399,50,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16,Lost Customer,VIC
2546,Koga,Female,45,29321,40.53832399,50,Assistant Professor,Manufacturing,High Net Worth,N,No,11,Late Bloomer,VIC
2547,Putman,Female,91,31236,35.29174864,40,Social Worker,Health,Mass Customer,N,Yes,14,Lost Customer,QLD
2549,Konieczny,Male,12,36014,22.20133768,30,Pharmacist,Health,Mass Customer,N,Yes,4,High Risk Customer,NSW
2550,Conner,Male,34,35654,23.18763905,30,Pharmacist,Health,Mass Customer,N,Yes,4,Becoming Loyal,VIC
2555,Hock,Male,43,28022,44.0972281,50,Health Coach IV,Health,Affluent Customer,N,No,11,Very Loyal,NSW
2559,Millard,Female,7,25375,51.34928289,60,Assistant Media Planner,Entertainment,High Net Worth,N,No,8,Very Loyal,NSW
2562,Villacorta,Male,98,29490,40.07531029,50,Internal Auditor,Retail,Mass Customer,N,No,13,Almost Lost Customer,VIC
2564,Zeitler,Female,18,27879,44.48900892,50,Engineer III,Health,Mass Customer,N,No,15,High Risk Customer,NSW
2565,Conyers,Female,62,25432,51.19311851,60,Junior Executive,Health,Affluent Customer,N,Yes,9,Recent Customer,NSW
2566,Dyment,Female,48,35367,23.97394042,30,Accountant II,Entertainment,Affluent Customer,N,Yes,6,Recent Customer,VIC
2567,Maclachlan,Male,97,27407,45.7821596,50,Systems Administrator IV,Financial Services,Mass Customer,N,No,22,High Risk Customer,NSW
2568,Gamache,Female,42,30363,37.68352947,40,Staff Scientist,Manufacturing,Mass Customer,N,No,18,High Risk Customer,VIC
2569,Llewellyn,Male,62,31170,35.47257056,40,VP Quality Control,Retail,Mass Customer,N,No,16,Losing Customer,NSW
2570,Alling,Male,13,28378,43.12188563,50,Professor,Financial Services,Mass Customer,N,Yes,18,Almost Lost Customer,QLD
2571,Kay,Male,97,31733,33.93010481,40,Internal Auditor,Health,Affluent Customer,N,Yes,7,Almost Lost Customer,NSW
2572,Navarette,Female,30,29585,39.81503632,40,Engineer III,Financial Services,Mass Customer,N,No,13,Late Bloomer,NSW
2575,Mainor,Male,87,27187,46.38489933,50,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,16,Becoming Loyal,NSW
2576,Sather,Female,15,21700,61.41777604,70,Associate Professor,Manufacturing,Mass Customer,N,No,13,High Risk Customer,NSW
2578,Beverley,Male,49,33296,29.64791303,30,Tax Accountant,Retail,High Net Worth,N,No,3,Late Bloomer,QLD
2579,Belford,Female,35,25933,49.82051577,50,Desktop Support Technician,Manufacturing,Mass Customer,N,No,16,Almost Lost Customer,VIC
2580,Hobart,Female,27,32328,32.29996782,40,Teacher,Financial Services,Mass Customer,N,Yes,13,Late Bloomer,VIC
2582,Nocera,Male,98,28347,43.20681714,50,Director of Sales,Health,Mass Customer,N,No,7,High Risk Customer,QLD
2583,Modeste,Female,34,23266,57.12736508,60,Human Resources Assistant I,Property,Mass Customer,N,No,15,Evasive Customer,NSW
2584,Licht,Female,86,29409,40.2972281,50,Technical Writer,Financial Services,High Net Worth,N,No,12,Late Bloomer,NSW
2586,Dunson,Male,10,29110,41.11640618,50,Tax Accountant,Financial Services,Mass Customer,N,Yes,13,Late Bloomer,NSW
2590,Clingman,Female,48,23642,56.0972281,60,General Manager,Financial Services,Affluent Customer,N,Yes,11,Losing Customer,NSW
2592,Hochmuth,Male,84,34869,25.33832399,30,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1,Recent Customer,VIC
2593,Groover,Female,69,26871,47.25065275,50,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,19,High Risk Customer,NSW
2594,Ferris,Male,90,35604,23.32462536,30,Internal Auditor,Manufacturing,Mass Customer,N,No,2,Almost Lost Customer,NSW
2597,Almon,Female,58,29519,39.99585823,40,Civil Engineer,Manufacturing,High Net Worth,N,Yes,11,Very Loyal,QLD
2598,Labelle,Male,23,29306,40.57941988,50,Senior Developer,Manufacturing,Affluent Customer,N,No,9,Losing Customer,NSW
2599,Gloria,Female,9,19847,66.49448837,70,VP Marketing,Manufacturing,Mass Customer,N,No,5,Losing Customer,VIC
2600,Majewski,Male,55,36953,19.62873495,20,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1,Lost Customer,QLD
2601,Funderburg,Female,48,27412,45.76846097,50,Software Engineer III,Financial Services,Affluent Customer,N,No,13,Recent Customer,NSW
2602,Tocci,Female,46,28206,43.59311851,50,Structural Analysis Engineer,Health,Mass Customer,N,No,3,Late Bloomer,NSW
2603,Ragin,Female,44,22681,58.73010481,60,Nurse,Financial Services,High Net Worth,N,No,11,Very Loyal,VIC
2604,Pellegrino,Male,91,27522,45.46709111,50,Account Executive,Retail,Mass Customer,N,Yes,7,High Risk Customer,VIC
2605,Lamore,Male,50,23776,55.73010481,60,Marketing Manager,Health,High Net Worth,N,Yes,18,Evasive Customer,VIC
2606,Morman,Female,56,28721,42.1821596,50,Electrical Engineer,Manufacturing,High Net Worth,N,No,12,Platinum Customer,NSW
2607,Durrah,Male,90,33732,28.45339248,30,Registered Nurse,Health,Affluent Customer,N,Yes,7,Very Loyal,VIC
2608,Absher,Female,44,27703,44.9712007,50,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6,Potential Customer,VIC
2609,Wert,Female,17,23729,55.85887193,60,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14,Almost Lost Customer,NSW
2610,Holscher,Female,41,19844,66.50270755,70,Account Coordinator,IT,Mass Customer,N,No,10,Almost Lost Customer,QLD
2611,Arviso,Female,36,33287,29.67257056,30,Tax Accountant,Financial Services,Affluent Customer,N,No,9,Becoming Loyal,NSW
2612,Tew,Male,33,25323,51.49174864,60,Statistician I,Retail,Affluent Customer,N,No,18,Lost Customer,NSW
2615,Hoyte,Female,23,36020,22.18489933,30,Nurse,Financial Services,Mass Customer,N,Yes,1,Late Bloomer,NSW
2619,Willaert,Female,62,28676,42.30544727,50,Web Designer I,Financial Services,High Net Worth,N,Yes,14,Almost Lost Customer,QLD
2620,Topp,Male,26,36280,21.47257056,30,Civil Engineer,Manufacturing,Mass Customer,N,No,1,Recent Customer,NSW
2621,Veasley,Female,24,27081,46.67531029,50,Assistant Media Planner,Entertainment,High Net Worth,N,No,15,Very Loyal,NSW
2622,Gravelle,Male,13,29199,40.87257056,50,Staff Accountant I,Financial Services,Mass Customer,N,No,16,Very Loyal,QLD
2623,Slevin,Male,42,30160,38.23969385,40,Media Manager III,Property,Mass Customer,N,Yes,15,Becoming Loyal,NSW
2624,Quinby,Male,37,23566,56.30544727,60,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11,Late Bloomer,VIC
2625,Bushway,Female,45,26374,48.61229659,50,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8,High Risk Customer,VIC
2626,Wold,Male,42,36092,21.98763905,30,Account Coordinator,Property,Affluent Customer,N,Yes,4,Late Bloomer,NSW
2627,Plascencia,Female,7,26235,48.99311851,50,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12,Potential Customer,NSW
2628,Herder,Male,29,37032,19.41229659,20,Assistant Media Planner,Entertainment,Affluent Customer,N,No,1,Evasive Customer,NSW
2629,Lilienthal,Female,60,27985,44.19859796,50,Engineer IV,Entertainment,High Net Worth,N,No,19,Losing Customer,NSW
2630,Saine,Male,76,28841,41.85339248,50,Senior Sales Associate,Retail,Mass Customer,N,No,10,Late Bloomer,NSW
2631,Riviera,Male,4,34830,25.4451733,30,Software Engineer I,Financial Services,Mass Customer,N,Yes,2,Late Bloomer,NSW
2634,Harwell,Male,85,29416,40.27805001,50,Quality Engineer,Financial Services,High Net Worth,N,No,15,Lost Customer,NSW
2635,Leverich,Male,45,21553,61.82051577,70,Nurse,Retail,Mass Customer,N,No,14,Late Bloomer,VIC
2636,Puente,Female,35,27034,46.80407741,50,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,14,Late Bloomer,NSW
2637,Medal,Female,28,26510,48.23969385,50,Help Desk Operator,Retail,Mass Customer,N,Yes,11,Late Bloomer,NSW
2638,Sample,Male,1,28166,43.70270755,50,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,15,Losing Customer,NSW
2639,Rotolo,Female,70,31596,34.30544727,40,Geologist IV,Entertainment,Mass Customer,N,Yes,10,Potential Customer,QLD
2644,Jolly,Male,72,28371,43.14106371,50,VP Sales,IT,Mass Customer,N,No,12,Almost Lost Customer,VIC
2645,Keep,Male,20,36703,20.31366645,30,Technical Writer,IT,High Net Worth,N,Yes,1,Potential Customer,NSW
2646,Dutra,Female,14,26583,48.03969385,50,Sales Representative,Retail,Mass Customer,N,Yes,17,Evasive Customer,QLD
2649,Proto,Male,7,31428,34.76572125,40,Dental Hygienist,Health,Affluent Customer,N,Yes,20,Evasive Customer,NSW
2650,Heier,Female,33,34931,25.16846097,30,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,10,Potential Customer,QLD
2651,Everett,Male,10,28783,42.01229659,50,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10,Platinum Customer,NSW
2653,Sharpton,Male,80,34704,25.79037878,30,Food Chemist,Health,Affluent Customer,N,No,1,Platinum Customer,VIC
2654,Sills,Female,83,28457,42.90544727,50,Tax Accountant,Telecommunications,Mass Customer,N,No,13,Almost Lost Customer,NSW
2655,Virden,Male,56,24269,54.37941988,60,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15,Almost Lost Customer,QLD
2659,Zajac,Female,81,27194,46.36572125,50,Professor,Argiculture,High Net Worth,N,Yes,11,Platinum Customer,QLD
2661,Kruger,Female,59,28120,43.82873495,50,VP Marketing,Financial Services,High Net Worth,N,Yes,12,Becoming Loyal,NSW
2662,Graffam,Female,53,28480,42.84243358,50,Accountant IV,Property,Mass Customer,N,Yes,16,Late Bloomer,NSW
2663,Jorgenson,Male,69,20668,64.2451733,70,Environmental Tech,Health,Mass Customer,N,Yes,19,Evasive Customer,NSW
2665,Grove,Male,43,23829,55.58489933,60,Project Manager,Telecommunications,Mass Customer,N,Yes,17,Late Bloomer,NSW
2666,Westman,Male,2,25980,49.69174864,50,Occupational Therapist,Health,Mass Customer,N,No,9,Evasive Customer,NSW
2667,Wyse,Female,65,21383,62.28626919,70,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6,Evasive Customer,VIC
2668,Neilsen,Male,27,28697,42.24791303,50,Senior Quality Engineer,Health,Mass Customer,N,No,18,High Risk Customer,QLD
2669,Gillett,Male,95,34748,25.66983084,30,Business Systems Development Analyst,Property,Affluent Customer,N,No,1,Almost Lost Customer,VIC
2670,Brigmond,Male,53,28258,43.45065275,50,VP Accounting,Financial Services,High Net Worth,N,Yes,18,Almost Lost Customer,QLD
2672,Majeed,Male,21,31428,34.76572125,40,Clinical Specialist,Health,Affluent Customer,N,No,4,Very Loyal,NSW
2674,Lanterman,Female,59,34012,27.68626919,30,Food Chemist,Health,High Net Worth,N,No,5,High Risk Customer,VIC
2675,Ryals,Female,24,26720,47.66435138,50,Media Manager IV,Retail,Mass Customer,N,No,7,Evasive Customer,NSW
2676,Fleischer,Male,33,20841,63.7712007,70,Product Engineer,Retail,Mass Customer,N,Yes,12,Very Loyal,QLD
2678,Pleasant,Male,33,28124,43.81777604,50,Sales Associate,Health,Mass Customer,N,No,11,Evasive Customer,VIC
2679,Hearne,Male,5,33030,30.37668015,40,Director of Sales,Financial Services,High Net Worth,N,No,10,Losing Customer,NSW
2680,Boomhower,Female,0,21681,61.46983084,70,Financial Analyst,Financial Services,Mass Customer,N,Yes,14,Very Loyal,VIC
2681,Steele,Female,78,27287,46.11092673,50,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,18,High Risk Customer,VIC
2682,Duty,Female,54,32082,32.97394042,40,Accountant III,Manufacturing,High Net Worth,N,Yes,20,Recent Customer,QLD
2684,Hanks,Male,96,23450,56.62325549,60,Health Coach IV,Health,Mass Customer,N,Yes,12,Recent Customer,QLD
2686,Lingenfelter,Male,63,35206,24.41503632,30,Automation Specialist II,Financial Services,Affluent Customer,N,No,4,Recent Customer,VIC
2687,Starr,Male,67,22674,58.74928289,60,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20,Potential Customer,NSW
2688,Holt,Male,53,28263,43.43695412,50,Database Administrator III,Property,Mass Customer,N,No,13,Lost Customer,QLD
2690,Balser,Female,17,29531,39.96298152,40,Registered Nurse,Health,Affluent Customer,N,Yes,12,Evasive Customer,NSW
2691,Galley,Male,41,27701,44.97668015,50,Librarian,Entertainment,Mass Customer,N,No,18,Losing Customer,NSW
2692,Mika,Female,57,32496,31.83969385,40,Research Associate,Health,High Net Worth,N,Yes,22,Late Bloomer,VIC
2693,Authement,Male,91,24939,52.54380344,60,Research Assistant III,Health,High Net Worth,N,Yes,16,Becoming Loyal,QLD
2694,Dees,Female,48,31409,34.81777604,40,Quality Engineer,Retail,Mass Customer,N,No,6,Late Bloomer,QLD
2695,Kealey,Female,88,27988,44.19037878,50,Statistician II,Manufacturing,Mass Customer,N,Yes,19,Platinum Customer,NSW
2698,Bickel,Female,19,27195,46.36298152,50,Administrative Officer,Health,High Net Worth,N,No,20,Very Loyal,NSW
2699,Wasko,Male,93,28635,42.41777604,50,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16,High Risk Customer,VIC
2701,Gregson,Female,13,22125,60.25339248,70,Dental Hygienist,Health,Affluent Customer,N,Yes,7,Late Bloomer,VIC
2702,Daigneault,Female,34,28094,43.89996782,50,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11,Recent Customer,NSW
2704,Borror,Male,6,36199,21.69448837,30,Account Representative IV,Retail,Affluent Customer,N,Yes,3,Lost Customer,NSW
2705,Kirwin,Female,11,35358,23.99859796,30,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3,Platinum Customer,QLD
2706,Foulds,Male,59,23579,56.26983084,60,Desktop Support Technician,Retail,Affluent Customer,N,No,6,Lost Customer,NSW
2707,Hartig,Male,56,32503,31.82051577,40,Account Coordinator,Property,High Net Worth,N,Yes,5,Late Bloomer,QLD
2711,Fitch,Male,52,25811,50.15476234,60,Biostatistician II,Health,Affluent Customer,N,No,6,Losing Customer,NSW
2712,Peluso,Female,0,31954,33.32462536,40,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11,Very Loyal,NSW
2713,Rotter,Male,55,20031,65.99037878,70,Statistician II,Retail,Affluent Customer,N,Yes,5,Recent Customer,NSW
2714,Woolum,Female,50,35871,22.59311851,30,Occupational Therapist,Health,High Net Worth,N,Yes,1,Becoming Loyal,NSW
2715,Bialek,Male,27,22964,57.95476234,60,Civil Engineer,Manufacturing,Affluent Customer,N,No,11,Evasive Customer,VIC
2716,Mancil,Female,46,24667,53.28900892,60,Systems Administrator I,Entertainment,Mass Customer,N,No,7,Evasive Customer,NSW
2717,Lucian,Male,31,29670,39.5821596,40,Registered Nurse,Health,Mass Customer,N,No,13,Recent Customer,NSW
2719,Marshburn,Male,69,32379,32.16024179,40,Teacher,Telecommunications,Affluent Customer,N,Yes,6,Recent Customer,QLD
2720,Johanson,Female,0,30561,37.14106371,40,Account Coordinator,Retail,High Net Worth,N,No,10,Evasive Customer,NSW
2723,Lubinski,Female,71,28600,42.51366645,50,Associate Professor,Manufacturing,Mass Customer,N,Yes,18,Recent Customer,NSW
2724,Breneman,Male,92,34344,26.77668015,30,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4,Evasive Customer,QLD
2725,Southworth,Female,20,23912,55.35750207,60,Senior Quality Engineer,Property,Affluent Customer,N,No,11,Evasive Customer,NSW
2726,Pettiford,Male,49,27837,44.60407741,50,Administrative Officer,Financial Services,Affluent Customer,N,No,4,Recent Customer,NSW
2727,Seamon,Female,88,32346,32.25065275,40,Administrative Officer,Financial Services,High Net Worth,N,Yes,2,High Risk Customer,QLD
2728,Cleek,Female,55,21635,61.59585823,70,Physical Therapy Assistant,IT,High Net Worth,N,No,19,Very Loyal,VIC
2730,Gilford,Male,15,22247,59.9191459,60,Senior Financial Analyst,Financial Services,Mass Customer,N,No,11,Becoming Loyal,QLD
2731,Gosier,Female,74,36664,20.42051577,30,Accounting Assistant III,Retail,Mass Customer,N,Yes,1,Becoming Loyal,NSW
2732,Bakker,Female,36,22341,59.66161166,60,Help Desk Operator,Health,Mass Customer,N,No,7,Very Loyal,VIC
2733,Hixson,Female,89,31113,35.62873495,40,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,17,Recent Customer,QLD
2735,Revilla,Male,18,21434,62.14654316,70,Associate Professor,Financial Services,High Net Worth,N,Yes,14,Lost Customer,QLD
2738,Holly,Female,77,35436,23.78489933,30,Research Nurse,Health,Mass Customer,N,No,5,High Risk Customer,NSW
2739,Klemme,Male,48,31246,35.26435138,40,Mechanical Systems Engineer,Health,High Net Worth,N,Yes,15,Lost Customer,VIC
2740,Breeden,Female,61,23044,57.73558426,60,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12,Recent Customer,NSW
2741,Kuhlmann,Male,6,36219,21.63969385,30,Statistician II,Property,High Net Worth,N,No,4,Late Bloomer,QLD
2742,Boudreau,Male,50,28959,41.53010481,50,Actuary,Financial Services,High Net Worth,N,Yes,15,Lost Customer,QLD
2743,Lefever,Male,67,29000,41.41777604,50,Social Worker,Health,High Net Worth,N,Yes,20,Almost Lost Customer,NSW
2744,Pietrzak,Male,59,36185,21.73284453,30,Senior Financial Analyst,Financial Services,Mass Customer,N,No,3,Lost Customer,NSW
2745,Brawn,Female,8,28131,43.79859796,50,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,18,Lost Customer,NSW
2746,Wedeking,Female,97,19657,67.01503632,70,Actuary,Financial Services,High Net Worth,N,Yes,7,Recent Customer,VIC
2748,Red,Female,96,24713,53.16298152,60,Quality Engineer,Financial Services,Mass Customer,N,No,4,Becoming Loyal,NSW
2749,Muma,Male,3,28867,41.7821596,50,Sales Representative,Retail,Mass Customer,N,No,5,Late Bloomer,NSW
2751,Badalamenti,Male,94,29063,41.2451733,50,Sales Associate,Retail,High Net Worth,N,Yes,12,Very Loyal,QLD
2752,Buser,Female,11,22046,60.46983084,70,Sales Representative,Retail,Affluent Customer,N,Yes,14,Becoming Loyal,VIC
2753,Lykes,Male,26,31090,35.69174864,40,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7,Late Bloomer,NSW
2754,Dalzell,Male,17,23185,57.34928289,60,Chief Design Engineer,Retail,Mass Customer,N,No,11,Lost Customer,NSW
2755,Jhonson,Female,66,36369,21.22873495,30,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,1,Recent Customer,QLD
2759,Mcgarr,Female,16,37209,18.92736508,20,Operator,Health,Affluent Customer,N,Yes,1,Evasive Customer,VIC
2760,Bingaman,Male,55,27869,44.51640618,50,Teacher,Property,Mass Customer,N,No,11,Late Bloomer,QLD
2761,Tubman,Female,78,22596,58.96298152,60,Information Systems Manager,Financial Services,Mass Customer,N,No,19,Platinum Customer,NSW
2763,Felton,Female,30,28918,41.64243358,50,Actuary,Financial Services,Mass Customer,N,Yes,10,Recent Customer,VIC
2766,Trieu,Female,93,32586,31.59311851,40,Financial Advisor,Financial Services,High Net Worth,N,Yes,8,Losing Customer,NSW
2767,Oller,Female,84,32195,32.66435138,40,Desktop Support Technician,Property,High Net Worth,N,No,22,Almost Lost Customer,NSW
2768,Ates,Male,86,34968,25.06709111,30,Executive Secretary,Manufacturing,Mass Customer,N,No,3,Potential Customer,NSW
2769,Dorn,Male,31,28743,42.12188563,50,Product Engineer,Manufacturing,Affluent Customer,N,Yes,15,Losing Customer,NSW
2770,Merriam,Male,24,28155,43.73284453,50,VP Quality Control,Manufacturing,High Net Worth,N,Yes,13,Recent Customer,NSW
2771,Heidenreich,Female,6,25481,51.05887193,60,Recruiting Manager,Retail,Affluent Customer,N,Yes,10,High Risk Customer,NSW
2772,Serafin,Male,15,20022,66.01503632,70,Quality Engineer,Property,Affluent Customer,N,Yes,13,Late Bloomer,NSW
2773,Hermes,Male,69,27840,44.59585823,50,Structural Engineer,Manufacturing,Mass Customer,N,Yes,20,Becoming Loyal,VIC
2775,Colligan,Female,40,24443,53.90270755,60,Account Executive,Manufacturing,Mass Customer,N,Yes,7,Becoming Loyal,QLD
2777,Gallaway,Female,0,35487,23.6451733,30,Safety Technician III,Health,Mass Customer,N,Yes,1,Almost Lost Customer,NSW
2778,Lou,Male,50,28715,42.19859796,50,Paralegal,Financial Services,Mass Customer,N,No,12,Becoming Loyal,NSW
2780,Melendez,Male,77,31367,34.93284453,40,Actuary,Financial Services,Affluent Customer,N,Yes,16,Becoming Loyal,QLD
2781,Blazek,Female,4,35674,23.13284453,30,VP Sales,Financial Services,Affluent Customer,N,Yes,5,High Risk Customer,VIC
2782,Lucca,Female,91,32274,32.44791303,40,Tax Accountant,IT,Mass Customer,N,No,12,Evasive Customer,NSW
2783,Musgrove,Male,14,28726,42.16846097,50,Sales Representative,Retail,Affluent Customer,N,Yes,7,Losing Customer,NSW
2784,Wain,Male,6,32729,31.20133768,40,Geological Engineer,Manufacturing,Mass Customer,N,No,13,Almost Lost Customer,QLD
2785,Gilkison,Female,9,29798,39.23147467,40,Human Resources Manager,Financial Services,Mass Customer,N,No,8,Losing Customer,QLD
2786,Trotta,Male,94,24858,52.76572125,60,Accountant III,Health,Mass Customer,N,Yes,11,Becoming Loyal,QLD
2788,Lawhon,Female,45,25056,52.22325549,60,Social Worker,Health,Affluent Customer,N,No,4,Late Bloomer,VIC
2789,Digennaro,Female,66,33938,27.88900892,30,Senior Editor,Financial Services,Affluent Customer,N,Yes,7,Late Bloomer,NSW
2790,Bevel,Female,16,28460,42.8972281,50,Account Representative IV,Retail,High Net Worth,N,Yes,20,Almost Lost Customer,NSW
2791,Hamlin,Male,72,32245,32.52736508,40,Financial Advisor,Financial Services,Mass Customer,N,No,3,Very Loyal,NSW
2792,Horney,Female,22,23438,56.65613221,60,Web Developer I,Financial Services,Mass Customer,N,Yes,12,Lost Customer,VIC
2793,Garrels,Male,77,26100,49.36298152,50,Research Nurse,Health,Affluent Customer,N,Yes,14,Recent Customer,VIC
2794,Warman,Female,41,27704,44.96846097,50,Social Worker,Health,Mass Customer,N,Yes,18,Very Loyal,NSW
2795,Graziano,Female,9,24208,54.54654316,60,Research Assistant III,Financial Services,Mass Customer,N,No,17,Lost Customer,VIC
2796,Roda,Female,52,28430,42.97941988,50,Web Designer II,Manufacturing,Mass Customer,N,No,9,Very Loyal,NSW
2798,Vales,Male,59,23792,55.68626919,60,Recruiter,Argiculture,High Net Worth,N,Yes,5,Evasive Customer,VIC
2800,Devita,Female,29,32151,32.78489933,40,Cost Accountant,Financial Services,Mass Customer,N,No,2,Late Bloomer,NSW
2802,Ogren,Female,36,35330,24.07531029,30,Programmer Analyst I,Financial Services,Mass Customer,N,No,3,Lost Customer,VIC
2803,Hazelton,Female,95,25841,50.07257056,60,Senior Editor,Retail,Mass Customer,N,Yes,11,Potential Customer,VIC
2806,Bains,Male,60,31550,34.43147467,40,Programmer Analyst II,Manufacturing,Mass Customer,N,Yes,3,Losing Customer,VIC
2807,Rankins,Female,9,20989,63.36572125,70,Senior Editor,Manufacturing,Mass Customer,N,Yes,11,Lost Customer,NSW
2808,Vickers,Male,68,37071,19.30544727,20,Actuary,Financial Services,Mass Customer,N,Yes,1,Becoming Loyal,NSW
2809,Allman,Female,44,25426,51.20955686,60,Statistician IV,Retail,Mass Customer,N,No,10,Almost Lost Customer,VIC
2811,Villalpando,Female,29,28093,43.90270755,50,Internal Auditor,Property,Mass Customer,N,No,22,Late Bloomer,NSW
2813,Kowal,Female,51,19612,67.13832399,70,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,11,Evasive Customer,NSW
2814,Castello,Male,42,31430,34.76024179,40,Junior Executive,Property,High Net Worth,N,Yes,18,Becoming Loyal,QLD
2816,Barrientos,Female,87,32837,30.90544727,40,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14,Platinum Customer,QLD
2817,Imel,Female,33,31836,33.64791303,40,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,6,Recent Customer,NSW
2819,Sears,Male,63,28463,42.88900892,50,Executive Secretary,Manufacturing,Affluent Customer,N,No,14,Evasive Customer,NSW
2820,Linen,Male,44,28915,41.65065275,50,Engineer I,Manufacturing,Affluent Customer,N,Yes,16,Losing Customer,NSW
2821,Damiani,Male,13,31070,35.74654316,40,Human Resources Assistant III,Property,Affluent Customer,N,No,11,High Risk Customer,NSW
2823,Lauber,Male,98,26043,49.5191459,50,Budget/Accounting Analyst IV,Property,Mass Customer,N,No,7,Becoming Loyal,NSW
2824,Biros,Male,41,34861,25.36024179,30,Assistant Media Planner,Entertainment,Affluent Customer,N,No,7,Almost Lost Customer,VIC
2825,Dantonio,Female,28,26075,49.43147467,50,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,N,Yes,19,Evasive Customer,NSW
